ISIN-CODE,NSE-CODE,buy-date,buy-price,sell-date,sell-price,buy-share-count,returns-share-count,invested,cumulative-returns,n-return-times,CAGR,corporate-action-count
INE349A01021,NRB BEARINGS,2020-04-15,60.25,2021-03-02,117.4,829,829,50000,97324.6,1,5,0
INE380C01014,VAMSHI RUBB.,2020-04-15,12.43,2021-03-02,17.5,4022,4022,50000,70385.0,1,2,0
INE937C01029,NILA INFRA. ,2020-04-15,3.29,2021-03-02,5.23,15197,15197,50000,79480.31000000001,1,3,0
INE526H01011,VINYOFLEX LT,2020-04-15,20.9,2021-03-02,30.65,2392,2392,50000,73314.8,1,3,0
INE865B01016,CHOKSI IMAG ,2020-04-15,11.0,2021-03-02,25.0,4545,4545,50000,113625.0,2,7,0
INE831C01016,ASHISH POLY.,2020-04-15,3.4,2021-03-02,9.48,14705,14705,50000,139403.4,2,8,0
INE853A01022,ADOR FONTECH,2020-04-15,28.3,2021-03-02,39.7,1766,1766,50000,70110.20000000001,1,2,0
INE960E01019,SHIVA FERT. ,2020-04-15,14.56,2021-03-02,32.45,3434,3434,50000,111433.3,2,6,0
INE808A01018,VALSON INDUS,2020-04-15,13.25,2021-03-02,14.75,3773,3773,50000,55651.75,1,0,0
INE440C01016,SABOO SODIUM,2020-04-15,3.15,2021-03-02,9.62,15873,15873,50000,152698.25999999998,3,9,0
INE015C01016,TINNARUBR ,2020-04-15,16.4,2021-03-02,34.25,3048,3048,50000,104394.0,2,6,0
INE337E01010,VIKRAM THERM,2020-04-15,82.75,2021-03-02,166.6,604,604,50000,100626.4,2,6,0
INE131B01039,RELAXO FOOT.,2020-04-15,613.25,2021-03-02,837.45,81,81,50000,67833.45,1,2,0
INE467D01017,VIRAT INDUS.,2020-04-15,25.3,2021-03-02,40.9,1976,1976,50000,80818.4,1,4,0
INE941E01019,MARG LTD  ,2020-04-15,7.47,2021-03-02,5.94,6693,6693,50000,39756.420000000006,0,-1,0
INE949B01018,COSCO INDIA ,2020-04-15,56.15,2021-03-02,110.95,890,890,50000,98745.5,1,5,0
INE790G01031,SHILPA MEDIC,2020-04-15,343.8,2021-03-02,369.05,145,145,50000,53512.25,1,0,0
INE074B01023,PARAMOUNT CO,2020-04-15,6.17,2021-03-02,8.74,8103,8103,50000,70820.22,1,2,0
INE573B01016,PRIMA PLASTI,2020-04-15,30.95,2021-03-02,90.5,1615,1615,50000,146157.5,2,9,0
INE375C01014,SAMPRE NUTRI,2020-04-15,20.4,2021-03-02,19.4,2450,2450,50000,47530.0,0,0,0
INE864E01021,AAIL      ,2020-04-15,15.1,2021-03-02,18.4,3311,3311,50000,60922.399999999994,1,1,0
INE834D01018,VIPULORG  ,2020-04-15,99.4,2021-03-02,141.7,503,503,50000,71275.09999999999,1,2,0
INE316A01038,ECORECO   ,2020-04-15,27.1,2021-03-02,50.95,1845,1845,50000,94002.75,1,5,0
INE127I01024,GOODLUCK  ,2020-04-15,27.5,2021-03-02,72.85,1818,1818,50000,132441.3,2,8,0
INE812B01026,ZENITH HEALT,2020-04-15,1.21,2021-03-02,8.22,41322,41322,50000,339666.84,6,17,0
INE822E01011,SUPREME HO,2020-04-15,10.0,2021-03-02,14.8,5000,5000,50000,74000.0,1,3,0
INE624M01014,LYKISLTD  ,2020-04-15,14.83,2021-03-02,26.1,3371,3371,50000,87983.1,1,4,0
INE233C01023,PRIME PROP,2020-04-15,8.98,2021-03-02,11.27,5567,5567,50000,62740.09,1,1,0
INE533D01024,RAJRAYON  ,2020-04-15,0.19,2021-03-02,0.23,263157,263157,50000,60526.11,1,1,0
INE144C01014,JAGAN LAMPS ,2020-04-15,15.2,2021-03-02,31.85,3289,3289,50000,104754.65000000001,2,6,0
INE229B01015,AJEL      ,2020-04-15,3.25,2021-03-02,4.14,15384,15384,50000,63689.759999999995,1,2,0
INE093B01015,ALPS INDS.,2020-04-15,0.74,2021-03-02,1.73,67567,67567,50000,116890.91,2,7,0
INE334A01023,STERL.TOOLS ,2020-04-15,136.45,2021-03-02,220.95,366,366,50000,80867.7,1,4,0
INE354C01027,BHAGIL    ,2020-04-15,89.05,2021-03-02,170.8,561,561,50000,95818.8,1,5,0
INE001B01026,KRBL LTD. ,2020-04-15,198.5,2021-03-02,201.7,251,251,50000,50626.7,1,0,0
INE428C01011,REFNOL RESIN,2020-04-15,17.8,2021-03-02,25.7,2808,2808,50000,72165.59999999999,1,3,0
INE838C01011,SSPDL LTD ,2020-04-15,16.0,2021-03-02,11.0,3125,3125,50000,34375.0,0,-3,0
INE789B01018,DAIKAFFIL CH,2020-04-15,19.8,2021-03-02,31.4,2525,2525,50000,79285.0,1,3,0
INE509F01011,CUPID LTD ,2020-04-15,169.45,2021-03-02,212.4,295,295,50000,62658.0,1,1,0
INE199E01014,SUNSHIELD CH,2020-04-15,88.45,2021-03-02,219.45,565,565,50000,123989.25,2,7,0
INE963A01011,HIPOLIN LTD.,2020-04-15,20.5,2021-03-02,41.8,2439,2439,50000,101950.2,2,6,0
INE995D01025,CHEMBOND CHM,2020-04-15,145.55,2021-03-02,183.25,343,343,50000,62854.75,1,1,0
INE366G01022,SUPER CROP. ,2020-04-15,11.34,2021-03-02,8.14,4409,4409,50000,35889.26,0,-2,0
INE061B01020,ALKA INDIA,2020-04-15,0.19,2021-03-02,0.74,263157,263157,50000,194736.18,3,11,0
INE825C01018,N.G.IND.LTD.,2020-04-15,45.3,2021-03-02,43.0,1103,1103,50000,47429.0,0,0,0
INE989E01018,J.R.FOODS ,2020-04-15,3.25,2021-03-02,3.52,15384,15384,50000,54151.68,1,0,0
INE357B01022,RAMINFO   ,2020-04-15,10.09,2021-03-02,30.5,4955,4955,50000,151127.5,3,9,0
INE012E01035,DIANA TEA CO,2020-04-15,7.9,2021-03-02,15.35,6329,6329,50000,97150.15,1,5,0
INE806A01020,VIKASECO  ,2020-04-15,1.23,2021-03-02,2.79,40650,40650,50000,113413.5,2,7,0
INE242A01010,INDIAN OIL,2020-04-15,83.2,2021-03-02,102.15,600,600,50000,61290.0,1,1,0
INE260E01014,SKCIL     ,2020-04-15,21.65,2021-03-02,34.85,2309,2309,50000,80468.65000000001,1,4,0
INE050E01027,BALAJI AMINE,2020-04-15,317.3,2021-03-02,1866.4,157,157,50000,293024.8,5,15,0
INE362D01010,VIJAY SOLVEX,2020-04-15,355.8,2021-03-02,998.0,140,140,50000,139720.0,2,8,0
INE997I01012,SHRI KRISH,2020-04-15,25.25,2021-03-02,15.95,1980,1980,50000,31581.0,0,-3,0
INE914E01040,ALANKIT   ,2020-04-15,13.52,2021-03-02,16.0,3698,3698,50000,59168.0,1,1,0
INE239D01028,OM MET INFRA,2020-04-15,12.8,2021-03-02,24.45,3906,3906,50000,95501.7,1,5,0
INE396H01019,RUBRA MEDICA,2020-04-15,1.81,2021-03-02,1.97,27624,27624,50000,54419.28,1,0,0
INE561M01018,ISHAN DYES,2020-04-15,22.0,2021-03-02,51.0,2272,2272,50000,115872.0,2,7,0
INE244B01030,PATEL ENGG. ,2020-04-15,13.0,2021-03-02,14.17,3846,3846,50000,54497.82,1,0,0
INE635D01027,INANI MARBLE,2020-04-15,5.24,2021-03-02,18.05,9541,9541,50000,172215.05000000002,3,10,0
INE646B01010,MEDICAMEN BI,2020-04-15,279.8,2021-03-02,633.9,178,178,50000,112834.2,2,7,0
INE062D01024,ALICON    ,2020-04-15,193.0,2021-03-02,468.35,259,259,50000,121302.65000000001,2,7,0
INE412E01011,ORGANIC COAT,2020-04-15,2.29,2021-03-02,7.46,21834,21834,50000,162881.63999999998,3,10,0
INE850B01026,ABM KNOWLEDG,2020-04-15,45.0,2021-03-02,121.75,1111,1111,50000,135264.25,2,8,0
INE548C01032,EMAMI LTD.,2020-04-15,227.4,2021-03-02,448.3,219,219,50000,98177.7,1,5,0
INE971L01029,KEMISTAR  ,2020-04-15,37.5,2021-03-02,41.95,1333,1333,50000,55919.350000000006,1,0,0
INE121D01036,SYSCHEM (I) ,2020-04-15,7.69,2021-03-02,8.17,6501,6501,50000,53113.17,1,0,0
INE041F01015,DHANADACOL,2020-04-15,1.95,2021-03-02,4.53,25641,25641,50000,116153.73000000001,2,7,0
INE024F01011,SHILCHAR TEC,2020-04-15,77.0,2021-03-02,210.1,649,649,50000,136354.9,2,8,0
INE096B01018,NUCLE.SOFT E,2020-04-15,230.65,2021-03-02,524.0,216,216,50000,113184.0,2,7,0
INE364D01032,ANJANI SYNT.,2020-04-15,12.4,2021-03-02,23.6,4032,4032,50000,95155.20000000001,1,5,0
INE547B01028,XTGLOBAL  ,2020-04-15,9.89,2021-03-02,23.35,5055,5055,50000,118034.25,2,7,0
INE822D01021,RASI ELECTRO,2020-04-15,1.96,2021-03-02,3.99,25510,25510,50000,101784.90000000001,2,6,0
INE962E01015,VICTORY PAPR,2020-04-15,64.7,2021-03-02,114.0,772,772,50000,88008.0,1,4,0
INE802B01019,LINC PEN &PL,2020-04-15,139.0,2021-03-02,170.0,359,359,50000,61030.0,1,1,0
INE723N01012,PRIMA IND.,2020-04-15,7.51,2021-03-02,17.1,6657,6657,50000,113834.70000000001,2,7,0
INE342D01012,INDIA GELAT.,2020-04-15,88.0,2021-03-02,94.95,568,568,50000,53931.6,1,0,0
INE764D01017,VST TILLERS ,2020-04-15,781.8,2021-03-02,1900.4,63,63,50000,119725.20000000001,2,7,0
INE986B01036,RADHE DEVLOP,2020-04-15,10.49,2021-03-02,9.29,4766,4766,50000,44276.14,0,-1,0
INE643C01015,NATFIT    ,2020-04-15,26.8,2021-03-02,39.0,1865,1865,50000,72735.0,1,3,0
INE885B01014,ARTEFACT PR ,2020-04-15,23.95,2021-03-02,36.3,2087,2087,50000,75758.09999999999,1,3,0
INE590D01016,DHP INDIA LT,2020-04-15,313.7,2021-03-02,394.4,159,159,50000,62709.6,1,1,0
INE951M01037,RRIL      ,2020-04-15,0.98,2021-03-02,13.06,51020,51020,50000,666321.2000000001,13,24,0
INE768C01010,ZYDUS WELL,2020-04-15,1383.8,2021-03-02,1904.7,36,36,50000,68569.2,1,2,0
INE111A01025,CONTAIN.CORP,2020-04-15,383.1,2021-03-02,572.65,130,130,50000,74444.5,1,3,0
INE500D01015,EASTERN TRED,2020-04-15,17.0,2021-03-02,58.8,2941,2941,50000,172930.8,3,10,0
INE922B01023,PANACEA BIOT,2020-04-15,131.45,2021-03-02,201.65,380,380,50000,76627.0,1,3,0
INE319B01014,BYKE HOSP ,2020-04-15,9.98,2021-03-02,20.1,5010,5010,50000,100701.0,2,6,0
INE057D01016,ALCH CORP ,2020-04-15,8.93,2021-03-02,5.87,5599,5599,50000,32866.13,0,-3,0
INE560D01027,TUNI TEXTILE,2020-04-15,0.19,2021-03-02,0.56,263157,263157,50000,147367.92,2,9,0
INE576N01014,RADIX IND ,2020-04-15,62.25,2021-03-02,34.15,803,803,50000,27422.449999999997,0,-4,0
INE603F01012,NARENDRA PRO,2020-04-15,15.26,2021-03-02,11.18,3276,3276,50000,36625.68,0,-2,0
INE107A01015,TAMIL.NEWSPR,2020-04-15,97.55,2021-03-02,141.65,512,512,50000,72524.8,1,3,0
INE908D01010,SHAKTI PUMPS,2020-04-15,158.8,2021-03-02,532.3,314,314,50000,167142.19999999998,3,10,0
INE523I01016,PWASML    ,2020-04-15,18.0,2021-03-02,25.95,2777,2777,50000,72063.15,1,3,0
INE192H01012,GRM OVERSEAS,2020-04-15,173.75,2021-03-02,1049.0,287,287,50000,301063.0,6,16,0
INE323D01020,POLYLINK POL,2020-04-15,7.59,2021-03-02,14.03,6587,6587,50000,92415.61,1,5,0
INE397G01019,DUKE OFFSHOR,2020-04-15,6.49,2021-03-02,10.91,7704,7704,50000,84050.64,1,4,0
INE183D01010,CYBELE IND,2020-04-15,5.1,2021-03-02,5.74,9803,9803,50000,56269.22,1,0,0
INE084D01010,CG-VAK SOFTW,2020-04-15,31.95,2021-03-02,88.15,1564,1564,50000,137866.6,2,8,0
INE268H01010,NAVKAR BUILD,2020-04-15,8.55,2021-03-02,10.05,5847,5847,50000,58762.350000000006,1,1,0
INE378D01032,MADHUCON PRJ,2020-04-15,1.68,2021-03-02,7.45,29761,29761,50000,221719.45,4,13,0
INE080D01042,SYBLY INDS. ,2020-04-15,0.91,2021-03-02,3.5,54945,54945,50000,192307.5,3,11,0
INE343B01030,RAJESH EXPO.,2020-04-15,562.45,2021-03-02,515.95,88,88,50000,45403.600000000006,0,0,0
INE128A01029,EVEREADY (I),2020-04-15,57.0,2021-03-02,294.75,877,877,50000,258495.75,5,14,0
INE767B01022,VIKASPROP ,2020-04-15,5.25,2021-03-02,2.54,9523,9523,50000,24188.420000000002,0,-5,0
INE473B01035,HATSUN AGRO ,2020-04-15,514.85,2021-03-02,718.25,97,97,50000,69670.25,1,2,0
INE864D01015,RISHABH DIGH,2020-04-15,16.9,2021-03-02,20.9,2958,2958,50000,61822.2,1,1,0
INE392G01010,MARUTI INFRA,2020-04-15,21.9,2021-03-02,23.0,2283,2283,50000,52509.0,1,0,0
INE881A01015,AVONLIFE  ,2020-04-15,2.6,2021-03-02,4.68,19230,19230,50000,89996.4,1,5,0
INE247D01039,JINDAL WORLD,2020-04-15,26.8,2021-03-02,55.4,1865,1865,50000,103321.0,2,6,0
INE355A01028,SOMANY CRAM ,2020-04-15,106.4,2021-03-02,441.25,469,469,50000,206946.25,4,12,0
INE192C01013,VAS INFRA ,2020-04-15,7.73,2021-03-02,5.12,6468,6468,50000,33116.16,0,-3,0
INE861N01036,GENPHARMA ,2020-04-15,12.3,2021-03-02,9.1,4065,4065,50000,36991.5,0,-2,0
INE258B01022,FDC LIMITED ,2020-04-15,240.6,2021-03-02,282.25,207,207,50000,58425.75,1,1,0
INE902G01016,KG PETROCHEM,2020-04-15,57.35,2021-03-02,174.45,871,871,50000,151945.94999999998,3,9,0
INE100C01024,MAL       ,2020-04-15,0.86,2021-03-02,0.77,58139,58139,50000,44767.03,0,0,0
INE695B01025,COUNTRY COND,2020-04-15,1.33,2021-03-02,2.38,37593,37593,50000,89471.34,1,4,0
INE628B01034,OROSMITHS ,2020-04-15,2.19,2021-03-02,3.25,22831,22831,50000,74200.75,1,3,0
INE405C01035,LINCOLN PHAR,2020-04-15,145.0,2021-03-02,236.85,344,344,50000,81476.4,1,4,0
INE196A01026,MARICOLTD ,2020-04-15,302.95,2021-03-02,406.5,165,165,50000,67072.5,1,2,0
INE799E01011,MAYUR LEATHR,2020-04-15,2.94,2021-03-02,5.95,17006,17006,50000,101185.7,2,6,0
INE299C01024,KARUTURI GLO,2020-04-15,0.23,2021-03-02,0.29,217391,217391,50000,63043.38999999999,1,1,0
INE632C01026,VIDHIING  ,2020-04-15,51.3,2021-03-02,137.4,974,974,50000,133827.6,2,8,0
INE414D01019,BHAGIRA.CHEM,2020-04-15,300.0,2021-03-02,401.75,166,166,50000,66690.5,1,2,0
INE316G01019,PANCHSHEEL O,2020-04-15,46.05,2021-03-02,85.7,1085,1085,50000,92984.5,1,5,0
INE650G01029,MENON PISTON,2020-04-15,11.7,2021-03-02,19.25,4273,4273,50000,82255.25,1,4,0
INE509C01026,GENNEX LAB,2020-04-15,3.29,2021-03-02,4.33,15197,15197,50000,65803.01,1,2,0
INE703D01023,SUN TECHNO,2020-04-15,0.19,2021-03-02,0.2,263157,263157,50000,52631.4,1,0,0
INE126J01016,APOLLOPIPES ,2020-04-15,289.4,2021-03-02,727.85,172,172,50000,125190.2,2,7,0
INE205C01021,POLY MEDICUR,2020-04-15,239.95,2021-03-02,713.2,208,208,50000,148345.6,2,9,0
INE951D01028,ATUL AUTO ,2020-04-15,157.85,2021-03-02,206.65,316,316,50000,65301.4,1,2,0
INE297J01023,TIRUPATI SAR,2020-04-15,4.84,2021-03-02,6.84,10330,10330,50000,70657.2,1,2,0
INE515C01023,LAHOTI OVER.,2020-04-15,8.49,2021-03-02,15.36,5889,5889,50000,90455.04,1,5,0
INE457G01029,ORIENTAL VEN,2020-04-15,33.75,2021-03-02,55.3,1481,1481,50000,81899.3,1,4,0
INE842D01011,BHARATAGRI,2020-04-15,159.75,2021-03-02,161.9,312,312,50000,50512.8,1,0,0
INE929K01011,UNITECH INTE,2020-04-15,5.0,2021-03-02,3.51,10000,10000,50000,35100.0,0,-2,0
INE433G01012,SACHETA MET.,2020-04-15,12.45,2021-03-02,19.75,4016,4016,50000,79316.0,1,3,0
INE687C01012,REXNORD ELE.,2020-04-15,20.4,2021-03-02,32.0,2450,2450,50000,78400.0,1,3,0
INE248B01015,SAWACA BUSI ,2020-04-15,0.83,2021-03-02,1.02,60240,60240,50000,61444.8,1,1,0
INE204E01012,AGAR IND COR,2020-04-15,68.3,2021-03-02,156.9,732,732,50000,114850.8,2,7,0
INE956B01013,DHAMPURE SGR,2020-04-15,10.87,2021-03-02,20.5,4599,4599,50000,94279.5,1,5,0
INE811H01017,RIBA TEXTILS,2020-04-15,31.45,2021-03-02,53.7,1589,1589,50000,85329.3,1,4,0
INE558F01026,CHARTERLOGIS,2020-04-15,2.97,2021-03-02,3.44,16835,16835,50000,57912.4,1,1,0
INE540G01014,AMBIKA COTTO,2020-04-15,575.05,2021-03-02,985.6,86,86,50000,84761.6,1,4,0
INE227B01019,HIND ALUMIN ,2020-04-15,40.95,2021-03-02,37.4,1221,1221,50000,45665.4,0,0,0
INE735C01027,AMRAWOR AGRI,2020-04-15,0.33,2021-03-02,0.65,151515,151515,50000,98484.75,1,5,0
INE981C01019,SHREEVAT.FIN,2020-04-15,6.12,2021-03-02,4.94,8169,8169,50000,40354.86,0,-1,0
INE995A01013,GRAVITY (I) ,2020-04-15,1.08,2021-03-02,1.48,46296,46296,50000,68518.08,1,2,0
INE185E01013,FILAT FASH,2020-04-15,2.75,2021-03-02,2.9,18181,18181,50000,52724.9,1,0,0
INE325D01017,SINDHU TRADE,2020-04-15,55.0,2021-03-02,67.75,909,909,50000,61584.75,1,1,0
INE486F01012,ZENOTECH  ,2020-04-15,20.66,2021-03-02,40.05,2420,2420,50000,96921.0,1,5,0
INE597C01013,HINDUSTN BIO,2020-04-15,1.3,2021-03-02,2.78,38461,38461,50000,106921.57999999999,2,6,0
INE409B01013,SWELECT   ,2020-04-15,81.3,2021-03-02,195.2,615,615,50000,120048.0,2,7,0
INE291D01011,KDDL LTD  ,2020-04-15,113.5,2021-03-02,308.25,440,440,50000,135630.0,2,8,0
INE994E01018,KILPEST (I) ,2020-04-15,135.6,2021-03-02,281.3,368,368,50000,103518.40000000001,2,6,0
INE022B01014,MUKAND ENGG.,2020-04-15,7.59,2021-03-02,13.16,6587,6587,50000,86684.92,1,4,0
INE419H01019,RELIAB VEN,2020-04-15,7.46,2021-03-02,8.56,6702,6702,50000,57369.12,1,1,0
INE666E01012,ANDHRA CEMEN,2020-04-15,3.25,2021-03-02,5.53,15384,15384,50000,85073.52,1,4,0
INE411D01015,SKM EGG PROD,2020-04-15,39.15,2021-03-02,50.15,1277,1277,50000,64041.549999999996,1,2,0
INE191B01025,WELCORP   ,2020-04-15,67.5,2021-03-02,133.55,740,740,50000,98827.00000000001,1,5,0
INE731B01010,H.S.(I) LTD.,2020-04-15,5.21,2021-03-02,5.09,9596,9596,50000,48843.64,0,0,0
INE681B01017,INDRAPRAST,2020-04-15,33.0,2021-03-02,53.75,1515,1515,50000,81431.25,1,4,0
INE129A01019,GAIL (I) LTD,2020-04-15,86.6,2021-03-02,144.8,577,577,50000,83549.6,1,4,0
INE884A01019,VAIBHAVGBL,2020-04-15,832.0,2021-03-02,3666.65,60,60,50000,219999.0,4,13,0
INE789E01012,JK PAPER  ,2020-04-15,90.95,2021-03-02,160.0,549,549,50000,87840.0,1,4,0
INE737B01033,ADROITINFO,2020-04-15,5.46,2021-03-02,9.42,9157,9157,50000,86258.94,1,4,0
INE214A01019,CYBERTECH ,2020-04-15,29.95,2021-03-02,128.55,1669,1669,50000,214549.95,4,12,0
INE136B01020,CYIENT    ,2020-04-15,225.25,2021-03-02,650.5,221,221,50000,143760.5,2,9,0
INE510A01028,ENGINRS.(I) ,2020-04-15,67.0,2021-03-02,87.05,746,746,50000,64939.299999999996,1,2,0
INE131A01031,GUJ.MINERAL ,2020-04-15,38.45,2021-03-02,63.8,1300,1300,50000,82940.0,1,4,0
INE353K01014,INDIA TOURIS,2020-04-15,158.9,2021-03-02,323.25,314,314,50000,101500.5,2,6,0
INE731A01020,ARCHIES LTD ,2020-04-15,10.45,2021-03-02,12.19,4784,4784,50000,58316.96,1,1,0
INE306C01019,ENERGY DEV. ,2020-04-15,4.85,2021-03-02,10.1,10309,10309,50000,104120.9,2,6,0
INE269A01021,SONATA SOFT.,2020-04-15,176.3,2021-03-02,488.4,283,283,50000,138217.19999999998,2,8,0
INE139A01034,NAT.ALUM  ,2020-04-15,30.25,2021-03-02,59.1,1652,1652,50000,97633.2,1,5,0
INE092B01025,INDIA NIPPON,2020-04-15,208.15,2021-03-02,407.15,240,240,50000,97716.0,1,5,0
INE372A01015,APAR INDUS. ,2020-04-15,289.7,2021-03-02,461.95,172,172,50000,79455.4,1,3,0
INE793A01012,ACCELYA   ,2020-04-15,902.4,2021-03-02,898.4,55,55,50000,49412.0,0,0,0
INE215B01022,CYBERMATE ,2020-04-15,0.95,2021-03-02,1.39,52631,52631,50000,73157.09,1,3,0
INE860A01027,HCL TECHNO,2020-04-15,478.65,2021-03-02,953.7,104,104,50000,99184.8,1,5,0
INE749A01030,JINDAL STE,2020-04-15,88.05,2021-03-02,338.25,567,567,50000,191787.75,3,11,0
INE935A01035,GLENMARK PHA,2020-04-15,319.75,2021-03-02,476.2,156,156,50000,74287.2,1,3,0
INE049B01025,WOCKHARDT ,2020-04-15,255.9,2021-03-02,510.35,195,195,50000,99518.25,1,5,0
INE493A01027,TATA COFFEE ,2020-04-15,70.2,2021-03-02,128.3,712,712,50000,91349.6,1,5,0
INE915B01019,IND-SWIFT LA,2020-04-15,26.3,2021-03-02,74.55,1901,1901,50000,141719.55,2,9,0
INE817A01019,MELSTAR INFO,2020-04-15,2.81,2021-03-02,1.95,17793,17793,50000,34696.35,0,-2,0
INE878A01011,GEPIL     ,2020-04-15,447.9,2021-03-02,288.3,111,111,50000,32001.300000000003,0,-3,0
INE879A01019,SHREE RAMA,2020-04-15,3.45,2021-03-02,8.43,14492,14492,50000,122167.56,2,7,0
INE813A01018,MAHINDRALIFE,2020-04-15,195.5,2021-03-02,535.85,255,255,50000,136641.75,2,8,0
INE010B01027,CADILA HEALT,2020-04-15,339.05,2021-03-02,440.95,147,147,50000,64819.65,1,2,0
INE555C01029,SHIVA CEMENT,2020-04-15,11.22,2021-03-02,20.75,4456,4456,50000,92462.0,1,5,0
INE781A01025,INTENS TECH ,2020-04-15,14.77,2021-03-02,35.85,3385,3385,50000,121352.25,2,7,0
INE310B01013,DANLAW TECH.,2020-04-15,30.0,2021-03-02,245.45,1666,1666,50000,408919.69999999995,8,19,0
INE031B01049,AJANTA PHARM,2020-04-15,1407.05,2021-03-02,1753.05,35,35,50000,61356.75,1,1,0
INE640B01021,HB ESTATE DE,2020-04-15,5.8,2021-03-02,11.6,8620,8620,50000,99992.0,1,5,0
INE453B01029,COMPUCOM SOF,2020-04-15,6.7,2021-03-02,8.7,7462,7462,50000,64919.399999999994,1,2,0
INE848A01014,IZMO      ,2020-04-15,14.2,2021-03-02,57.65,3521,3521,50000,202985.65,4,12,0
INE494B01023,TVS MOTOR L ,2020-04-15,276.85,2021-03-02,632.25,180,180,50000,113805.0,2,7,0
INE002B01016,SOFTSOL (I) ,2020-04-15,26.0,2021-03-02,82.3,1923,1923,50000,158262.9,3,10,0
INE152B01027,GATI LTD. ,2020-04-15,38.5,2021-03-02,95.25,1298,1298,50000,123634.5,2,7,0
INE688A01022,TRANSPORT CO,2020-04-15,174.25,2021-03-02,245.3,286,286,50000,70155.8,1,2,0
INE523B01011,AKSH OPTIFIB,2020-04-15,4.29,2021-03-02,6.9,11655,11655,50000,80419.5,1,4,0
INE256C01024,TRIVENI ENGG,2020-04-15,39.0,2021-03-02,90.2,1282,1282,50000,115636.40000000001,2,7,0
INE099E01016,NAGPUR POWER,2020-04-15,32.45,2021-03-02,24.75,1540,1540,50000,38115.0,0,-2,0
INE417B01040,DYNACONS SYS,2020-04-15,18.3,2021-03-02,64.65,2732,2732,50000,176623.80000000002,3,11,0
INE614A01028,RAMCO INDS. ,2020-04-15,150.35,2021-03-02,255.35,332,332,50000,84776.2,1,4,0
INE246B01019,RAMCO  SYSTM,2020-04-15,78.0,2021-03-02,591.65,641,641,50000,379247.64999999997,7,18,0
INE517B01013,TATA TELESER,2020-04-15,2.2,2021-03-02,14.65,22727,22727,50000,332950.55,6,17,0
INE539B01017,VIRINCHI  ,2020-04-15,29.8,2021-03-02,37.75,1677,1677,50000,63306.75,1,1,0
INE434B01029,WEPSOLN   ,2020-04-15,14.96,2021-03-02,21.0,3342,3342,50000,70182.0,1,2,0
INE089C01029,STER TECH ,2020-04-15,79.95,2021-03-02,220.4,625,625,50000,137750.0,2,8,0
INE443B01012,TYCHE INDS,2020-04-15,97.75,2021-03-02,211.9,511,511,50000,108280.90000000001,2,6,0
INE526B01014,CALIFORN.SOF,2020-04-15,10.5,2021-03-02,9.85,4761,4761,50000,46895.85,0,0,0
INE586B01026,TAJ GVK HOTL,2020-04-15,117.4,2021-03-02,124.25,425,425,50000,52806.25,1,0,0
INE808B01016,OPTO CIRCUIT,2020-04-15,2.34,2021-03-02,4.3,21367,21367,50000,91878.09999999999,1,5,0
INE555B01013,AXISCADES ,2020-04-15,34.65,2021-03-02,46.8,1443,1443,50000,67532.4,1,2,0
INE836A01035,BSOFT     ,2020-04-15,66.1,2021-03-02,236.9,756,756,50000,179096.4,3,11,0
INE856B01023,SAVEN TECHNO,2020-04-15,11.67,2021-03-02,32.6,4284,4284,50000,139658.4,2,8,0
INE005B01019,AVANTEL LTD ,2020-04-15,183.9,2021-03-02,401.35,271,271,50000,108765.85,2,6,0
INE935B01025,MOSCHIP   ,2020-04-15,7.47,2021-03-02,17.65,6693,6693,50000,118131.45,2,7,0
INE933B01012,MEGASOFT LTD,2020-04-15,6.32,2021-03-02,10.65,7911,7911,50000,84252.15000000001,1,4,0
INE345B01019,CEREBRA INTE,2020-04-15,22.65,2021-03-02,53.45,2207,2207,50000,117964.15000000001,2,7,0
INE747B01016,MID-DAY MULT,2020-04-15,8.41,2021-03-02,4.29,5945,5945,50000,25504.05,0,-5,0
INE178C01020,SMARTLINK ,2020-04-15,69.5,2021-03-02,88.7,719,719,50000,63775.3,1,2,0
INE102D01028,GODREJ CONS ,2020-04-15,571.65,2021-03-02,691.7,87,87,50000,60177.9,1,1,0
INE243D01012,BF UTILI  ,2020-04-15,159.7,2021-03-02,296.95,313,313,50000,92945.34999999999,1,5,0
INE799C01023,SANINFRA  ,2020-04-15,65.3,2021-03-02,103.95,765,765,50000,79521.75,1,3,0
INE260D01016,OLECTRA   ,2020-04-15,65.4,2021-03-02,177.0,764,764,50000,135228.0,2,8,0
INE943D01017,MPS LTD   ,2020-04-15,273.0,2021-03-02,486.4,183,183,50000,89011.2,1,4,0
INE739E01017,CERA SANITAR,2020-04-15,2274.8,2021-03-02,4081.5,21,21,50000,85711.5,1,4,0
INE541C01037,T. SPIRITUAL,2020-04-15,0.52,2021-03-02,0.4,96153,96153,50000,38461.200000000004,0,-2,0
INE397D01024,BHARTI ARTL ,2020-04-15,509.95,2021-03-02,541.25,98,98,50000,53042.5,1,0,0
INE655D01025,SHALIMAR WIR,2020-04-15,4.2,2021-03-02,5.14,11904,11904,50000,61186.56,1,1,0
INE207D01017,FAZE3AUTO ,2020-04-15,12.3,2021-03-02,64.1,4065,4065,50000,260566.49999999997,5,14,0
INE838E01017,PONNI SUG(ER,2020-04-15,123.25,2021-03-02,154.1,405,405,50000,62410.5,1,1,0
